sample	contig_name	contig_length_bp	haplotype	primary_chrom	aligned_bp	satellite_bp	satellite_fraction	classification
T2T06	unassigned-0000690	188266	unassigned	chr13	260267	260267	1	satellite
T2T06	unassigned-0000965	208452	unassigned	chr16	208519	0	0	non_satellite
T2T06	unassigned-0000691	114268	unassigned	chr13	123941	123941	1	satellite
T2T06	unassigned-0000966	73481	unassigned	chr16	73501	0	0	non_satellite
T2T06	unassigned-0000692	79874	unassigned	chr13	80923	80923	1	satellite
T2T06	unassigned-0000610	61142	unassigned	chr11	61131	0	0	non_satellite
T2T06	unassigned-0000967	41152	unassigned	chr22	15725	15725	1	satellite
T2T06	unassigned-0000652	182977	unassigned	chr21	41420	41420	1	satellite
T2T06	unassigned-0000611	1271404	unassigned	chr22	13570711	1308864	0.0964477	non_satellite
T2T06	unassigned-0000694	50102	unassigned	chr6	50093	0	0	non_satellite
T2T06	unassigned-0000653	179234	unassigned	chr21	229571	229571	1	satellite
T2T06	unassigned-0000612	39846	unassigned	chr13	39821	39821	1	satellite
T2T06	unassigned-0000695	30706	unassigned	chr6	30670	0	0	non_satellite
T2T06	unassigned-0000654	194585	unassigned	chr21	16215	16215	1	satellite
T2T06	unassigned-0000380	196230	unassigned	chr15	1126128	187688	0.166667	non_satellite
T2T06	unassigned-0000340	41647	unassigned	chr5	41679	0	0	non_satellite
T2T06	unassigned-0000696	49862	unassigned	chr1	50153	50153	1	satellite
T2T06	unassigned-0000381	132189	unassigned	chr15	149666	149666	1	satellite
T2T06	unassigned-0000341	44631	unassigned	chr5	44625	0	0	non_satellite
T2T06	unassigned-0000382	69515	unassigned	chr21	138954	69477	0.5	satellite
T2T06	unassigned-0000342	39300	unassigned	chr5	39327	0	0	non_satellite
T2T06	unassigned-0000698	40938	unassigned	chr17	40933	0	0	non_satellite
T2T06	unassigned-0000383	33918	unassigned	chr15	67512	33756	0.5	satellite
T2T06	unassigned-0000616	60369	unassigned	chr13	60160	60160	1	satellite
T2T06	unassigned-0000699	51619	unassigned	chr22	206376	51594	0.25	non_satellite
T2T06	unassigned-0000658	152220	unassigned	chr21	43910	43910	1	satellite
T2T06	unassigned-0000384	22691	unassigned	chr21	22637	22637	1	satellite
T2T06	unassigned-0000617	122200	unassigned	chr13	137041	137041	1	satellite
T2T06	unassigned-0000385	57200	unassigned	chr15	111514	55757	0.5	satellite
T2T06	unassigned-0000304	70646	unassigned	chr13	70396	70396	1	satellite
T2T06	unassigned-0000345	86530	unassigned	chr15	86531	0	0	non_satellite
T2T06	unassigned-0000387	148125	unassigned	chr21	54791	54791	1	satellite
T2T06	unassigned-0000346	45878	unassigned	chr14	91922	45961	0.5	satellite
T2T06	unassigned-0000388	160489	unassigned	chr21	53365	53365	1	satellite
T2T06	unassigned-0000389	239614	unassigned	chr21	209483	209483	1	satellite
T2T06	unassigned-0000349	96587	unassigned	chr21	59817	59817	1	satellite
T2T06	haplotype2-0000110	629087	haplotype2	chr16	628367	0	0	non_satellite
T2T06	haplotype2-0000111	323363	haplotype2	chr18	176668	176668	1	satellite
T2T06	haplotype2-0000113	30399	haplotype2	chrY	30359	30359	1	satellite
T2T06	haplotype2-0000114	56392	haplotype2	chr17	81448	81448	1	satellite
T2T06	haplotype2-0000115	34270	haplotype2	chr8	34244	0	0	non_satellite
T2T06	haplotype2-0000116	71610	haplotype2	chr8	71593	0	0	non_satellite
T2T06	unassigned-0001030	29203	unassigned	chr13	21854	21854	1	satellite
T2T06	unassigned-0001031	73988	unassigned	chr21	35697	35697	1	satellite
T2T06	unassigned-0001075	50944	unassigned	chr1	50946	50946	1	satellite
T2T06	unassigned-0001037	192820	unassigned	chr15	192796	0	0	non_satellite
T2T06	unassigned-0000730	39339	unassigned	chr3	39377	0	0	non_satellite
T2T06	unassigned-0000771	39905	unassigned	chr13	39954	39954	1	satellite
T2T06	unassigned-0000732	163408	unassigned	chr22	205715	205715	1	satellite
T2T06	unassigned-0000733	120860	unassigned	chr21	14378	14378	1	satellite
T2T06	unassigned-0000775	291424	unassigned	chr19	291460	0	0	non_satellite
T2T06	unassigned-0000776	53442	unassigned	chr16	53440	0	0	non_satellite
T2T06	unassigned-0000420	74239	unassigned	chr22	72084	72084	1	satellite
T2T06	unassigned-0000777	85014	unassigned	chr16	84933	0	0	non_satellite
T2T06	unassigned-0000778	91163	unassigned	chr15	182418	91209	0.5	satellite
T2T06	unassigned-0000422	38236	unassigned	chr13	38207	38207	1	satellite
T2T06	unassigned-0000779	190446	unassigned	chr14	53652	53652	1	satellite
T2T06	unassigned-0000738	128313	unassigned	chr21	65786	65786	1	satellite
T2T06	unassigned-0000190	33871	unassigned	chr15	101301	33767	0.333333	non_satellite
T2T06	unassigned-0000423	38718	unassigned	chr10	38628	0	0	non_satellite
T2T06	unassigned-0000191	35309	unassigned	chr15	104541	34847	0.333333	non_satellite
T2T06	unassigned-0000192	51147	unassigned	chr15	204608	51152	0.25	non_satellite
T2T06	unassigned-0000426	61897	unassigned	chr13	63509	63509	1	satellite
T2T06	unassigned-0000429	125948	unassigned	chr21	76748	76748	1	satellite
T2T06	unassigned-0000157	63311	unassigned	chr21	16215	16215	1	satellite
T2T06	unassigned-0000158	41635	unassigned	chr21	24593	24593	1	satellite
T2T06	unassigned-0000159	109985	unassigned	chr21	12827	12827	1	satellite
T2T06	unassigned-0001192	65652	unassigned	chr13	60625	60625	1	satellite
T2T06	unassigned-0001151	49481	unassigned	chr11	49456	0	0	non_satellite
T2T06	unassigned-0001114	188159	unassigned	chr22	427172	204941	0.479762	non_satellite
T2T06	unassigned-0001156	181948	unassigned	chr21	180474	180474	1	satellite
T2T06	unassigned-0001116	44593	unassigned	chr16	44568	0	0	non_satellite
T2T06	unassigned-0001157	127647	unassigned	chr21	87089	87089	1	satellite
T2T06	unassigned-0001117	38418	unassigned	chr16	38406	0	0	non_satellite
T2T06	unassigned-0001119	20242	unassigned	chr2	20210	0	0	non_satellite
T2T06	unassigned-0000890	172936	unassigned	chr14	166784	166784	1	satellite
T2T06	unassigned-0000852	54047	unassigned	chr7	46634	0	0	non_satellite
T2T06	unassigned-0000812	72970	unassigned	chr11	72945	0	0	non_satellite
T2T06	unassigned-0000854	16981	unassigned	chr6	16982	0	0	non_satellite
T2T06	unassigned-0000895	20612	unassigned	chr3	20580	0	0	non_satellite
T2T06	unassigned-0000580	167401	unassigned	chr13	235411	235411	1	satellite
T2T06	unassigned-0000813	38314	unassigned	chr13	38711	38711	1	satellite
T2T06	unassigned-0000855	47147	unassigned	chr17	47144	0	0	non_satellite
T2T06	unassigned-0000581	145050	unassigned	chr13	214138	214138	1	satellite
T2T06	unassigned-0000540	186972	unassigned	chr1	187094	0	0	non_satellite
T2T06	unassigned-0000856	94045	unassigned	chr13	94167	94167	1	satellite
T2T06	unassigned-0000500	65675	unassigned	chr13	76549	65826	0.85992	satellite
T2T06	unassigned-0000898	2965307	unassigned	chr13	2809709	2281869	0.812137	satellite
T2T06	unassigned-0000857	41788	unassigned	chr13	81216	40608	0.5	satellite
T2T06	unassigned-0000899	53720	unassigned	chr16	53735	0	0	non_satellite
T2T06	unassigned-0000858	22174	unassigned	chr14	44218	22109	0.5	satellite
T2T06	unassigned-0000817	71152	unassigned	chr13	72977	72977	1	satellite
T2T06	unassigned-0000502	80899	unassigned	chr13	75412	75412	1	satellite
T2T06	unassigned-0000818	75906	unassigned	chr13	75775	75775	1	satellite
T2T06	unassigned-0000270	134139	unassigned	chr21	44253	44253	1	satellite
T2T06	unassigned-0000503	200820	unassigned	chr13	326488	326488	1	satellite
T2T06	unassigned-0000586	65431	unassigned	chr12	65504	0	0	non_satellite
T2T06	unassigned-0000819	122110	unassigned	chr18	119109	119109	1	satellite
T2T06	unassigned-0000271	41933	unassigned	chr14	34609	34609	1	satellite
T2T06	unassigned-0000504	74620	unassigned	chr13	74494	74494	1	satellite
T2T06	unassigned-0000272	94154	unassigned	chr21	37200	37200	1	satellite
T2T06	unassigned-0000505	60090	unassigned	chr13	59835	59835	1	satellite
T2T06	unassigned-0000588	116702	unassigned	chr21	21796	21796	1	satellite
T2T06	unassigned-0000506	37806	unassigned	chr13	36562	36562	1	satellite
T2T06	unassigned-0000507	69912	unassigned	chr13	69832	69832	1	satellite
T2T06	unassigned-0000275	81138	unassigned	chr21	42827	42827	1	satellite
T2T06	unassigned-0000508	140389	unassigned	chr13	141169	141169	1	satellite
T2T06	unassigned-0000234	109858	unassigned	chr13	102637	102637	1	satellite
T2T06	unassigned-0000509	49749	unassigned	chr13	49572	49572	1	satellite
T2T06	unassigned-0000236	51876	unassigned	chr13	47400	47400	1	satellite
T2T06	unassigned-0000237	56905	unassigned	chr21	104476	52238	0.5	satellite
T2T06	unassigned-0000238	114821	unassigned	chr21	44253	44253	1	satellite
T2T06	haplotype2-0000081	49788	haplotype2	chr8	49773	0	0	non_satellite
T2T06	haplotype2-0000082	122384	haplotype2	chrX	121583	0	0	non_satellite
T2T06	haplotype2-0000088	43040	haplotype2	chr17	40724	40724	1	satellite
T2T06	haplotype1-0000001	1171507	haplotype1	chr15	4341626	1017634	0.23439	non_satellite
T2T06	haplotype2-0000089	86020	haplotype2	chr17	97059	97059	1	satellite
T2T06	haplotype1-0000002	2353334	haplotype1	chr1	289945	289945	1	satellite
T2T06	haplotype1-0000046	453316	haplotype1	chr21	745467	428666	0.57503	satellite
T2T06	unassigned-0000970	147652	unassigned	chr15	146799	0	0	non_satellite
T2T06	unassigned-0000931	50802	unassigned	chr6	50799	0	0	non_satellite
T2T06	unassigned-0000972	240521	unassigned	chr11	240867	240867	1	satellite
T2T06	unassigned-0000932	42467	unassigned	chr1	42467	0	0	non_satellite
T2T06	unassigned-0000660	65295	unassigned	chr9	65268	0	0	non_satellite
T2T06	unassigned-0000934	78689	unassigned	chr5	78625	0	0	non_satellite
T2T06	unassigned-0000975	3055898	unassigned	chr21	8215991	1925399	0.234348	non_satellite
T2T06	unassigned-0000976	48100	unassigned	chr14	91106	45553	0.5	satellite
T2T06	unassigned-0000661	61177	unassigned	chr21	50213	50213	1	satellite
T2T06	unassigned-0000621	193542	unassigned	chr8	178911	178911	1	satellite
T2T06	unassigned-0000977	32869	unassigned	chr17	32819	0	0	non_satellite
T2T06	unassigned-0000936	32018	unassigned	chr22	31946	31946	1	satellite
T2T06	unassigned-0000663	66620	unassigned	chr7	66607	0	0	non_satellite
T2T06	unassigned-0000622	215604	unassigned	chr5	215689	0	0	non_satellite
T2T06	unassigned-0000979	104107	unassigned	chr17	104095	0	0	non_satellite
T2T06	unassigned-0000664	64982	unassigned	chr19	64908	0	0	non_satellite
T2T06	unassigned-0000939	306471	unassigned	chr15	530542	303071	0.571248	satellite
T2T06	unassigned-0000665	51983	unassigned	chr19	51952	0	0	non_satellite
T2T06	unassigned-0000391	153560	unassigned	chr1	153718	0	0	non_satellite
T2T06	unassigned-0000666	34295	unassigned	chr8	34272	34272	1	satellite
T2T06	unassigned-0000351	73705	unassigned	chr21	52250	52250	1	satellite
T2T06	unassigned-0000310	169383	unassigned	chr12	169411	0	0	non_satellite
T2T06	unassigned-0000352	93397	unassigned	chr21	67636	67636	1	satellite
T2T06	unassigned-0000394	71219	unassigned	chr21	49599	49599	1	satellite
T2T06	unassigned-0000353	77189	unassigned	chr21	69613	69613	1	satellite
T2T06	unassigned-0000395	38488	unassigned	chr21	37137	37137	1	satellite
T2T06	unassigned-0000628	86807	unassigned	chr21	53321	53321	1	satellite
T2T06	unassigned-0000316	37887	unassigned	chr15	37849	37849	1	satellite
T2T06	unassigned-0000358	270201	unassigned	chr17	270221	0	0	non_satellite
T2T06	unassigned-0000317	97671	unassigned	chr21	42550	42550	1	satellite
T2T06	haplotype2-0000120	960665	haplotype2	chr4	480350	480350	1	satellite
T2T06	haplotype2-0000121	83775	haplotype2	chr21	83680	83680	1	satellite
T2T06	haplotype2-0000122	467328	haplotype2	chr21	781060	442675	0.566762	satellite
T2T06	haplotype2-0000123	163496	haplotype2	chr16	120737	0	0	non_satellite
T2T06	haplotype2-0000124	783140	haplotype2	chr16	781387	0	0	non_satellite
T2T06	unassigned-0001083	85525	unassigned	chr21	83973	83973	1	satellite
T2T06	unassigned-0001084	51259	unassigned	chr21	49849	49849	1	satellite
T2T06	unassigned-0001002	179923	unassigned	chr14	216867	174845	0.806231	satellite
T2T06	unassigned-0001046	269395	unassigned	chr11	275342	0	0	non_satellite
T2T06	unassigned-0001047	96979	unassigned	chr16	97000	0	0	non_satellite
T2T06	unassigned-0001089	30061	unassigned	chr13	29418	29418	1	satellite
T2T06	unassigned-0001008	41054	unassigned	chr5	41039	0	0	non_satellite
T2T06	unassigned-0000700	131011	unassigned	chr22	1571196	130933	0.0833333	non_satellite
T2T06	unassigned-0000701	29084	unassigned	chr15	28975	28975	1	satellite
T2T06	unassigned-0000784	171559	unassigned	chr21	174697	174697	1	satellite
T2T06	unassigned-0000744	77949	unassigned	chr21	25317	25317	1	satellite
T2T06	unassigned-0000703	85452	unassigned	chr15	47752	47752	1	satellite
T2T06	unassigned-0000785	652492	unassigned	chr15	735029	717126	0.975643	satellite
T2T06	unassigned-0000745	95430	unassigned	chr21	12244	12244	1	satellite
T2T06	unassigned-0000471	50815	unassigned	chr2	50794	50794	1	satellite
T2T06	unassigned-0000786	648957	unassigned	chr15	654453	654453	1	satellite
T2T06	unassigned-0000472	72362	unassigned	chr13	73779	73779	1	satellite
T2T06	unassigned-0000787	32685	unassigned	chr15	32661	32661	1	satellite
T2T06	unassigned-0000747	162053	unassigned	chr21	43222	43222	1	satellite
T2T06	unassigned-0000788	337572	unassigned	chr18	333873	333873	1	satellite
T2T06	unassigned-0000474	28357	unassigned	chr13	28288	28288	1	satellite
T2T06	unassigned-0000789	80455	unassigned	chr15	37873	37873	1	satellite
T2T06	unassigned-0000434	68894	unassigned	chr13	70407	70407	1	satellite
T2T06	unassigned-0000477	92393	unassigned	chr21	28791	28791	1	satellite
T2T06	unassigned-0000478	59496	unassigned	chr21	43195	43195	1	satellite
T2T06	unassigned-0000163	73867	unassigned	chr21	26889	26889	1	satellite
T2T06	unassigned-0000438	185851	unassigned	chrY	361346	180673	0.5	satellite
T2T06	unassigned-0001161	113318	unassigned	chr21	116690	116690	1	satellite
T2T06	unassigned-0001120	134705	unassigned	chr2	138303	0	0	non_satellite
T2T06	unassigned-0001122	26260	unassigned	chr11	26265	0	0	non_satellite
T2T06	unassigned-0001124	143161	unassigned	chr17	143173	0	0	non_satellite
T2T06	unassigned-0001125	32358	unassigned	chr17	32328	0	0	non_satellite
T2T06	unassigned-0001168	154549	unassigned	chr21	125151	125151	1	satellite
T2T06	unassigned-0001169	84124	unassigned	chr21	63361	63361	1	satellite
T2T06	unassigned-0000860	62027	unassigned	chr14	122538	61269	0.5	satellite
T2T06	unassigned-0000861	88387	unassigned	chr22	353532	88383	0.25	non_satellite
T2T06	unassigned-0000862	102839	unassigned	chr22	411376	102844	0.25	non_satellite
T2T06	unassigned-0000822	158104	unassigned	chr12	158696	0	0	non_satellite
T2T06	unassigned-0000590	89191	unassigned	chr12	89262	0	0	non_satellite
T2T06	unassigned-0000591	38473	unassigned	chr12	38456	0	0	non_satellite
T2T06	unassigned-0000824	59933	unassigned	chr18	179841	59947	0.333333	non_satellite
T2T06	unassigned-0000510	110341	unassigned	chr13	124429	124429	1	satellite
T2T06	unassigned-0000825	67967	unassigned	chr11	67970	67970	1	satellite
T2T06	unassigned-0000826	81981	unassigned	chr13	79551	79551	1	satellite
T2T06	unassigned-0000553	100127	unassigned	chr7	100128	0	0	non_satellite
T2T06	unassigned-0000512	76200	unassigned	chr22	74136	74136	1	satellite
T2T06	unassigned-0000554	40991	unassigned	chr21	40813	40813	1	satellite
T2T06	unassigned-0000281	145301	unassigned	chr14	223697	148355	0.663196	satellite
T2T06	unassigned-0000516	33036	unassigned	chr22	32281	32281	1	satellite
T2T06	unassigned-0000244	66121	unassigned	chr21	32335	32335	1	satellite
T2T06	unassigned-0000286	78426	unassigned	chr10	78141	0	0	non_satellite
T2T06	unassigned-0000519	157801	unassigned	chr12	157748	0	0	non_satellite
T2T06	unassigned-0000245	70123	unassigned	chr15	63319	63319	1	satellite
T2T06	unassigned-0000287	52707	unassigned	chr10	52760	0	0	non_satellite
T2T06	unassigned-0000288	123267	unassigned	chr10	122981	0	0	non_satellite
T2T06	unassigned-0000247	223807	unassigned	chr15	269576	173358	0.643077	satellite
T2T06	unassigned-0000289	41732	unassigned	chr10	41782	0	0	non_satellite
T2T06	unassigned-0000249	85786	unassigned	chr13	86797	86797	1	satellite
T2T06	haplotype2-0000090	259626	haplotype2	chr17	127602	127602	1	satellite
T2T06	haplotype2-0000092	49213	haplotype2	chrY	49177	49177	1	satellite
T2T06	haplotype2-0000093	163660	haplotype2	chr21	267846	185820	0.693757	satellite
T2T06	haplotype2-0000052	1213198	haplotype2	chr15	4063679	1020679	0.251171	non_satellite
T2T06	haplotype2-0000094	763550	haplotype2	chr21	3538828	603157	0.17044	non_satellite
T2T06	haplotype2-0000095	244021	haplotype2	chr3	225204	225204	1	satellite
T2T06	haplotype2-0000096	138115	haplotype2	chr3	147849	147849	1	satellite
T2T06	haplotype2-0000097	124354	haplotype2	chr3	96223	96223	1	satellite
T2T06	haplotype2-0000056	1576896	haplotype2	chr22	34852147	2099284	0.060234	non_satellite
T2T06	haplotype2-0000098	272448	haplotype2	chr3	295072	295072	1	satellite
T2T06	haplotype2-0000099	67420	haplotype2	chr17	20362	20362	1	satellite
T2T06	unassigned-0000940	318888	unassigned	chr15	305635	305635	1	satellite
T2T06	unassigned-0000900	76478	unassigned	chr16	76443	0	0	non_satellite
T2T06	unassigned-0000983	132306	unassigned	chr14	530248	132562	0.25	non_satellite
T2T06	unassigned-0000943	105521	unassigned	chr10	90828	0	0	non_satellite
T2T06	unassigned-0000902	291019	unassigned	chr21	98699	98699	1	satellite
T2T06	unassigned-0000944	377157	unassigned	chr11	755784	377892	0.5	satellite
T2T06	unassigned-0000945	52959	unassigned	chr11	52936	52936	1	satellite
T2T06	unassigned-0000630	41941	unassigned	chr21	12370	12370	1	satellite
T2T06	unassigned-0000946	123422	unassigned	chr22	807977	123832	0.153262	non_satellite
T2T06	unassigned-0000672	111339	unassigned	chr21	123617	123617	1	satellite
T2T06	unassigned-0000905	153433	unassigned	chr2	306926	153463	0.5	satellite
T2T06	unassigned-0000947	77755	unassigned	chr22	159479	78217	0.490453	non_satellite
T2T06	unassigned-0000906	94665	unassigned	chr21	93102	93102	1	satellite
T2T06	unassigned-0000948	131689	unassigned	chr22	1316860	131686	0.1	non_satellite
T2T06	unassigned-0000907	141664	unassigned	chr21	139829	139829	1	satellite
T2T06	unassigned-0000633	64176	unassigned	chr13	64074	64074	1	satellite
T2T06	unassigned-0000675	68979	unassigned	chr21	52523	52523	1	satellite
T2T06	unassigned-0000634	121672	unassigned	chr13	117088	117088	1	satellite
T2T06	unassigned-0000676	52803	unassigned	chr21	61144	61144	1	satellite
T2T06	unassigned-0000635	62153	unassigned	chr13	55618	55618	1	satellite
T2T06	unassigned-0000361	105778	unassigned	chr14	241511	104453	0.432498	non_satellite
T2T06	unassigned-0000677	164034	unassigned	chr21	159609	159609	1	satellite
T2T06	unassigned-0000362	92086	unassigned	chr21	70242	70242	1	satellite
T2T06	unassigned-0000322	55965	unassigned	chr11	55946	0	0	non_satellite
T2T06	unassigned-0000637	52053	unassigned	chr21	19752	19752	1	satellite
T2T06	unassigned-0000323	97316	unassigned	chr21	34630	34630	1	satellite
T2T06	unassigned-0000679	95205	unassigned	chr21	42375	42375	1	satellite
T2T06	unassigned-0000324	188040	unassigned	chr2	187993	0	0	non_satellite
T2T06	unassigned-0000366	74666	unassigned	chr21	46908	46908	1	satellite
