sample	source	chr	start	end	feature_type
T2T04_2	Nucflag	chr9	48868660	48879206	HET
T2T04_2	Nucflag	chr9	47604386	47607791	HET
T2T04_2	Nucflag	chr9	47703406	47726322	HET
T2T04_2	Nucflag	chr9	47860382	47887636	HET
T2T04_2	Nucflag	chr9	47886597	47887635	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	47886596	47924141	HET
T2T04_2	Nucflag	chr9	48039627	48058193	HET
T2T04_2	Nucflag	chr9	48078497	48148916	HET
T2T04_2	Nucflag	chr9	48121333	48147114	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	48217431	48239630	HET
T2T04_2	Nucflag	chr9	48241970	48307275	HET
T2T04_2	Nucflag	chr9	48386167	48401592	HET
T2T04_2	Nucflag	chr9	48526892	48545749	HET
T2T04_2	Nucflag	chr9	48558692	48595587	HET
T2T04_2	Nucflag	chr9	44211354	44231639	HET_windowed
T2T04_2	Nucflag	chr9	44281732	44328259	HET
T2T04_2	Nucflag	chr9	44454476	44462084	HET
T2T04_2	Nucflag	chr9	44586420	44643059	HET
T2T04_2	Nucflag	chr9	44671621	44737597	HET
T2T04_2	Nucflag	chr9	44799811	44857881	HET
T2T04_2	Nucflag	chr9	44870132	44888880	HET
T2T04_2	Nucflag	chr9	43857127	43877132	HET
T2T04_2	Nucflag	chr9	43938405	43971587	HET
T2T04_2	Nucflag	chr9	44069066	44086140	HET
T2T04_2	Nucflag	chr9	41126995	41154939	HET
T2T04_2	Nucflag	chr9	41165191	41186657	HET
T2T04_2	Nucflag	chr9	41208259	41224977	HET
T2T04_2	Nucflag	chr9	41241070	41296365	HET
T2T04_2	Nucflag	chr9	41326933	41349839	HET
T2T04_2	Nucflag	chr9	79096443	79122938	HET
T2T04_2	Nucflag	chr9	79138643	79193045	HET
T2T04_2	Nucflag	chr9	79240009	79292012	HET
T2T04_2	Nucflag	chr9	79324102	79341337	HET
T2T04_2	Nucflag	chr9	79353489	79373148	HET
T2T04_2	Nucflag	chr9	42396514	42410443	HET
T2T04_2	Nucflag	chr9	42450007	42475690	HET
T2T04_2	Nucflag	chr9	42721508	42749503	HET
T2T04_2	Nucflag	chr9	42786538	42798560	HET
T2T04_2	Nucflag	chr9	42805236	42864784	HET
T2T04_2	Nucflag	chr9	42864782	42925788	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	42925786	43134052	HET
T2T04_2	Nucflag	chr9	43146085	43229318	HET
T2T04_2	Nucflag	chr9	43288402	43309790	HET
T2T04_2	Nucflag	chr9	41993714	42045805	HET
T2T04_2	Nucflag	chr9	42070604	42141806	HET
T2T04_2	Nucflag	chr9	42164928	42183244	HET
T2T04_2	Nucflag	chr9	42210527	42235009	HET
T2T04_2	Nucflag	chr9	42274128	42330851	HET
T2T04_2	Nucflag	chr9	42354118	42385408	HET
T2T04_2	Nucflag	chr9	41651776	41687725	HET
T2T04_2	Nucflag	chr9	41843957	41874140	HET
T2T04_2	Nucflag	chr9	41892372	41955216	HET
T2T04_2	Nucflag	chr9	41239505	41273234	HET
T2T04_2	Nucflag	chr9	41364641	41394711	HET
T2T04_2	Nucflag	chr9	41405169	41426401	HET
T2T04_2	Nucflag	chr9	43937397	43958340	HET
T2T04_2	Nucflag	chr9	43980172	43993928	HET
T2T04_2	Nucflag	chr9	44035111	44054045	HET
T2T04_2	Nucflag	chr9	44184912	44188439	HET
T2T04_2	Nucflag	chr9	39914536	39928326	HET
T2T04_2	Nucflag	chr9	40087470	40125869	HET
T2T04_2	Nucflag	chr9	40307409	40340699	HET
T2T04_2	Nucflag	chr9	40362152	40431711	HET
T2T04_2	Nucflag	chr9	40586335	40595266	HET
T2T04_2	Nucflag	chr9	40629685	40667443	HET
T2T04_2	Nucflag	chr9	40667443	40828969	MISJOIN
T2T04_2	Nucflag	chr9	39087442	39095793	HET
T2T04_2	Nucflag	chr9	39167353	39205036	HET
T2T04_2	Nucflag	chr9	39253007	39285790	HET
T2T04_2	Nucflag	chr9	39458232	39475543	HET
T2T04_2	Nucflag	chr9	39497901	39515817	HET
T2T04_2	Nucflag	chr9	39552458	39605569	HET
T2T04_2	Nucflag	chr9	39609668	39632394	HET
T2T04_2	Nucflag	chr9	39637637	39660913	HET
T2T04_2	Nucflag	chr9	39660911	39668757	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	39668450	39668756	HET
T2T04_2	Nucflag	chr9	39736679	39766128	HET
T2T04_2	Nucflag	chr9	39766126	39769114	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	39769112	39793131	HET
T2T04_2	Nucflag	chr9	35520788	35534398	HET
T2T04_2	Nucflag	chr9	35693802	35719652	HET
T2T04_2	Nucflag	chr9	35723036	35762284	HET
T2T04_2	Nucflag	chr9	35770318	35781231	HET
T2T04_2	Nucflag	chr9	35863921	35911901	HET
T2T04_2	Nucflag	chr9	36026381	36034768	HET
T2T04_2	Nucflag	chr9	36095394	36124943	HET
T2T04_2	Nucflag	chr9	36268580	36275259	HET
T2T04_2	Nucflag	chr9	36534485	36563577	HET
T2T04_2	Nucflag	chr9	36666428	36681620	HET
T2T04_2	Nucflag	chr9	36882225	36883576	HET
T2T04_2	Nucflag	chr9	36978995	36996525	HET
T2T04_2	Nucflag	chr9	37030428	37078643	HET
T2T04_2	Nucflag	chr9	37098029	37105566	HET
T2T04_2	Nucflag	chr9	37160090	37174661	HET
T2T04_2	Nucflag	chr9	37176931	37289205	HET
T2T04_2	Nucflag	chr9	37445964	37470391	HET
T2T04_2	Nucflag	chr9	37458320	37504588	HET
T2T04_2	Nucflag	chr9	37656447	37701814	HET
T2T04_2	Nucflag	chr9	37762554	37788899	HET
T2T04_2	Nucflag	chr9	37958426	37969387	HET
T2T04_2	Nucflag	chr9	38442942	38450303	HET
T2T04_2	Nucflag	chr9	38454570	38529600	HET
T2T04_2	Nucflag	chr9	38669665	38677653	HET
T2T04_2	Nucflag	chr9	38719280	38746523	HET
T2T04_2	Nucflag	chr9	33259223	33264465	HET
T2T04_2	Nucflag	chr9	33277314	33314853	HET
T2T04_2	Nucflag	chr9	33351898	33362667	HET
T2T04_2	Nucflag	chr9	33559394	33600644	HET
T2T04_2	Nucflag	chr9	33652167	33655230	HET
T2T04_2	Nucflag	chr9	33666923	33683078	HET
T2T04_2	Nucflag	chr9	33702252	33732901	HET
T2T04_2	Nucflag	chr9	33827381	33865049	HET
T2T04_2	Nucflag	chr9	34201824	34226235	HET
T2T04_2	Nucflag	chr9	34257735	34268617	HET
T2T04_2	Nucflag	chr9	34306832	34360118	HET
T2T04_2	Nucflag	chr9	34416028	34494246	HET
T2T04_2	Nucflag	chr9	34472702	34476698	HET
T2T04_2	Nucflag	chr9	34524876	34528891	HET
T2T04_2	Nucflag	chr9	34517849	34524876	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	34511758	34517849	HET
T2T04_2	Nucflag	chr9	34550994	34555485	HET
T2T04_2	Nucflag	chr9	34566315	34586338	HET
T2T04_2	Nucflag	chr9	34826357	34830987	HET
T2T04_2	Nucflag	chr9	34971816	34997979	HET
T2T04_2	Nucflag	chr9	35213388	35229121	HET
T2T04_2	Nucflag	chr9	28887216	28896588	HET
T2T04_2	Nucflag	chr9	28948191	28954630	HET
T2T04_2	Nucflag	chr9	28987432	29036163	HET
T2T04_2	Nucflag	chr9	29051261	29063570	HET
T2T04_2	Nucflag	chr9	29073564	29091207	HET
T2T04_2	Nucflag	chr9	29102034	29156569	HET
T2T04_2	Nucflag	chr9	29215538	29225269	HET
T2T04_2	Nucflag	chr9	29317765	29333845	HET
T2T04_2	Nucflag	chr9	29502552	29541738	HET
T2T04_2	Nucflag	chr9	30154551	30157055	HET
T2T04_2	Nucflag	chr9	30136853	30221540	HET
T2T04_2	Nucflag	chr9	30251090	30342760	HET
T2T04_2	Nucflag	chr9	30436148	30448628	HET
T2T04_2	Nucflag	chr9	30530338	30539670	HET
T2T04_2	Nucflag	chr9	30558602	30576834	HET
T2T04_2	Nucflag	chr9	30593310	30619070	HET
T2T04_2	Nucflag	chr9	30621692	30647554	HET
T2T04_2	Nucflag	chr9	30802865	30809571	HET
T2T04_2	Nucflag	chr9	30784740	30850695	HET
T2T04_2	Nucflag	chr9	31059796	31078064	HET
T2T04_2	Nucflag	chr9	31154906	31160095	HET
T2T04_2	Nucflag	chr9	31222516	31231102	HET
T2T04_2	Nucflag	chr9	31257716	31275071	HET
T2T04_2	Nucflag	chr9	31327404	31346788	HET
T2T04_2	Nucflag	chr9	31505009	31585426	HET
T2T04_2	Nucflag	chr9	31600896	31660905	HET
T2T04_2	Nucflag	chr9	31678338	31710122	HET
T2T04_2	Nucflag	chr9	31828053	31884009	HET
T2T04_2	Nucflag	chr9	32003241	32008931	HET
T2T04_2	Nucflag	chr9	32137656	32170650	HET
T2T04_2	Nucflag	chr9	32159652	32210253	HET
T2T04_2	Nucflag	chr9	32211861	32237925	HET
T2T04_2	Nucflag	chr9	32350625	32375457	HET
T2T04_2	Nucflag	chr9	26148428	26150294	HET
T2T04_2	Nucflag	chr9	26165351	26179522	HET
T2T04_2	Nucflag	chr9	26491012	26527296	HET
T2T04_2	Nucflag	chr9	26558028	26597609	HET
T2T04_2	Nucflag	chr9	26645766	26652440	HET
T2T04_2	Nucflag	chr9	26717782	26756440	HET
T2T04_2	Nucflag	chr9	26797086	26897498	HET
T2T04_2	Nucflag	chr9	27008508	27026268	HET
T2T04_2	Nucflag	chr9	27096983	27115480	HET
T2T04_2	Nucflag	chr9	27125385	27139151	HET
T2T04_2	Nucflag	chr9	27251003	27254694	HET
T2T04_2	Nucflag	chr9	27298777	27302226	HET
T2T04_2	Nucflag	chr9	27373329	27416322	HET
T2T04_2	Nucflag	chr9	27456528	27514709	HET
T2T04_2	Nucflag	chr9	27748633	27783807	HET
T2T04_2	Nucflag	chr9	28366272	28374096	HET
T2T04_2	Nucflag	chr9	28458273	28474416	HET
T2T04_2	Nucflag	chr9	26025615	26034762	HET
T2T04_2	Nucflag	chr9	26096678	26111045	HET
T2T04_2	Nucflag	chr9	23165460	23224327	HET
T2T04_2	Nucflag	chr9	23235716	23280418	HET
T2T04_2	Nucflag	chr9	23468106	23469610	HET
T2T04_2	Nucflag	chr9	23499976	23535088	HET
T2T04_2	Nucflag	chr9	23625308	23630467	HET
T2T04_2	Nucflag	chr9	23844017	23870411	HET
T2T04_2	Nucflag	chr9	24160672	24395921	HET
T2T04_2	Nucflag	chr9	24377490	24478305	HET
T2T04_2	Nucflag	chr9	24573611	24590454	HET
T2T04_2	Nucflag	chr9	24633331	24677290	HET
T2T04_2	Nucflag	chr9	24726440	24736753	HET
T2T04_2	Nucflag	chr9	24745566	24758286	HET
T2T04_2	Nucflag	chr9	24771982	24804619	HET
T2T04_2	Nucflag	chr9	24892723	24899791	HET
T2T04_2	Nucflag	chr9	17617518	17632647	HET
T2T04_2	Nucflag	chr9	17647168	17650578	HET
T2T04_2	Nucflag	chr9	17921988	17974977	HET
T2T04_2	Nucflag	chr9	18090534	18096749	HET
T2T04_2	Nucflag	chr9	18157463	18164604	HET
T2T04_2	Nucflag	chr9	18259273	18291459	HET
T2T04_2	Nucflag	chr9	18305402	18308481	HET
T2T04_2	Nucflag	chr9	18378835	18400252	HET
T2T04_2	Nucflag	chr9	19166414	19181870	HET
T2T04_2	Nucflag	chr9	19812697	19857272	HET
T2T04_2	Nucflag	chr9	19869091	19987208	HET
T2T04_2	Nucflag	chr9	20020364	20068126	HET
T2T04_2	Nucflag	chr9	20089060	20100137	HET
T2T04_2	Nucflag	chr9	20106432	20133280	HET
T2T04_2	Nucflag	chr9	20158080	20163616	HET
T2T04_2	Nucflag	chr9	20135065	20232927	HET
T2T04_2	Nucflag	chr9	20265133	20277227	HET
T2T04_2	Nucflag	chr9	20478478	20491857	HET
T2T04_2	Nucflag	chr9	20523429	20567859	HET
T2T04_2	Nucflag	chr9	20868906	20884689	HET
T2T04_2	Nucflag	chr9	21023135	21030683	HET
T2T04_2	Nucflag	chr9	21083792	21096444	HET
T2T04_2	Nucflag	chr9	21189186	21247886	HET
T2T04_2	Nucflag	chr9	21547327	21552039	HET
T2T04_2	Nucflag	chr9	21685751	21696817	HET
T2T04_2	Nucflag	chr9	21784068	21814907	HET
T2T04_2	Nucflag	chr9	21873534	21895187	HET
T2T04_2	Nucflag	chr9	22228215	22252221	HET
T2T04_2	Nucflag	chr9	22275350	22317465	HET
T2T04_2	Nucflag	chr9	22380057	22404303	HET
T2T04_2	Nucflag	chr9	22423517	22479693	HET
T2T04_2	Nucflag	chr9	22566334	22588987	HET
T2T04_2	Nucflag	chr9	22691906	22711189	HET
T2T04_2	Nucflag	chr9	23008598	23014546	HET
T2T04_2	Nucflag	chr9	23078094	23093986	HET
T2T04_2	Nucflag	chr9	23093984	23108175	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	23108173	23122979	HET
T2T04_2	Nucflag	chr9	23142563	23155184	HET
T2T04_2	Nucflag	chr9	14880120	14927410	HET
T2T04_2	Nucflag	chr9	14983516	15003406	HET
T2T04_2	Nucflag	chr9	15059718	15062385	HET
T2T04_2	Nucflag	chr9	15259498	15261800	HET
T2T04_2	Nucflag	chr9	15403391	15407138	HET
T2T04_2	Nucflag	chr9	15587828	15614323	HET
T2T04_2	Nucflag	chr9	15843321	15873598	HET
T2T04_2	Nucflag	chr9	15975027	15981759	HET
T2T04_2	Nucflag	chr9	15998519	16015312	HET
T2T04_2	Nucflag	chr9	16212744	16225873	HET
T2T04_2	Nucflag	chr9	16239566	16273584	HET
T2T04_2	Nucflag	chr9	16359264	16369867	HET
T2T04_2	Nucflag	chr9	16381202	16387497	HET
T2T04_2	Nucflag	chr9	16400936	16426948	HET
T2T04_2	Nucflag	chr9	17383715	17391259	HET
T2T04_2	Nucflag	chr9	17399323	17416201	HET
T2T04_2	Nucflag	chr9	17485142	17493159	HET
T2T04_2	Nucflag	chr9	17536854	17551396	HET
T2T04_2	Nucflag	chr9	4550014	4557398	HET
T2T04_2	Nucflag	chr9	4586051	4603308	HET
T2T04_2	Nucflag	chr9	4615965	4630733	HET
T2T04_2	Nucflag	chr9	4814912	4841307	HET
T2T04_2	Nucflag	chr9	4903295	4905541	HET
T2T04_2	Nucflag	chr9	4957421	4967287	HET
T2T04_2	Nucflag	chr9	5287837	5318079	HET
T2T04_2	Nucflag	chr9	5500167	5514188	HET
T2T04_2	Nucflag	chr9	5544401	5554638	HET
T2T04_2	Nucflag	chr9	5573849	5591219	HET
T2T04_2	Nucflag	chr9	5633449	5672534	HET
T2T04_2	Nucflag	chr9	5662088	5676845	HET
T2T04_2	Nucflag	chr9	5850994	5875455	HET
T2T04_2	Nucflag	chr9	6004040	6020976	HET
T2T04_2	Nucflag	chr9	6115349	6125496	HET
T2T04_2	Nucflag	chr9	6169815	6202457	HET
T2T04_2	Nucflag	chr9	6352005	6373149	HET
T2T04_2	Nucflag	chr9	6423189	6447368	HET
T2T04_2	Nucflag	chr9	6832101	6866973	HET
T2T04_2	Nucflag	chr9	6894199	6907944	HET
T2T04_2	Nucflag	chr9	7011934	7026936	HET
T2T04_2	Nucflag	chr9	7175617	7199512	HET
T2T04_2	Nucflag	chr9	7236919	7246049	HET
T2T04_2	Nucflag	chr9	7251895	7294125	HET
T2T04_2	Nucflag	chr9	7353669	7364945	HET
T2T04_2	Nucflag	chr9	7421403	7434506	HET
T2T04_2	Nucflag	chr9	7464524	7604790	HET
T2T04_2	Nucflag	chr9	7604788	7611397	COLLAPSE_OTHER
T2T04_2	Nucflag	chr9	7611395	7619838	HET
T2T04_2	Nucflag	chr9	7629935	7645986	HET
T2T04_2	Nucflag	chr9	7698210	7725903	HET
T2T04_2	Nucflag	chr9	7751451	7759998	HET
T2T04_2	Nucflag	chr9	7775201	7784507	HET
T2T04_2	Nucflag	chr9	7859028	7871154	HET
T2T04_2	Nucflag	chr9	7934445	7961400	HET
T2T04_2	Nucflag	chr9	8003178	8008863	HET
T2T04_2	Nucflag	chr9	8071585	8086110	HET
T2T04_2	Nucflag	chr9	8167112	8172154	HET
T2T04_2	Nucflag	chr9	8207532	8222936	HET
T2T04_2	Nucflag	chr9	8290645	8314790	HET
T2T04_2	Nucflag	chr9	8700144	8726473	HET
T2T04_2	Nucflag	chr9	8709033	8709588	HET
T2T04_2	Nucflag	chr9	8812004	8851903	HET
T2T04_2	Nucflag	chr9	8927424	8930499	HET
T2T04_2	Nucflag	chr9	8974630	9013354	HET
T2T04_2	Nucflag	chr9	9042661	9063993	HET
T2T04_2	Nucflag	chr9	9376491	9416959	HET
T2T04_2	Nucflag	chr9	9562098	9584620	HET
T2T04_2	Nucflag	chr9	9593854	9623658	HET
T2T04_2	Nucflag	chr9	9771140	9777439	HET
T2T04_2	Nucflag	chr9	9835534	9839039	HET
T2T04_2	Nucflag	chr9	9861097	9878438	HET
T2T04_2	Nucflag	chr9	9976925	9983793	HET
T2T04_2	Nucflag	chr9	10015502	10108015	HET
T2T04_2	Nucflag	chr9	10282801	10298219	HET
T2T04_2	Nucflag	chr9	10768690	10791495	HET
T2T04_2	Nucflag	chr9	10820930	10847116	HET
T2T04_2	Nucflag	chr9	10982256	10992812	HET
T2T04_2	Nucflag	chr9	11238208	11301686	HET
T2T04_2	Nucflag	chr9	11352177	11419181	HET
T2T04_2	Nucflag	chr9	11457964	11473691	HET
T2T04_2	Nucflag	chr9	11506749	11522518	HET
T2T04_2	Nucflag	chr9	11682824	11708223	HET
T2T04_2	Nucflag	chr9	11958588	11983032	HET
T2T04_2	Nucflag	chr9	12036871	12040883	HET
T2T04_2	Nucflag	chr9	12153218	12163233	HET
T2T04_2	Nucflag	chr9	12234358	12252312	HET
T2T04_2	Nucflag	chr9	12273100	12279607	HET
T2T04_2	Nucflag	chr9	12323706	12334332	HET
T2T04_2	Nucflag	chr9	12536059	12568310	HET
T2T04_2	Nucflag	chr9	12579827	12646436	HET
T2T04_2	Nucflag	chr9	12667067	12675767	HET
T2T04_2	Nucflag	chr9	12755254	12760902	HET
T2T04_2	Nucflag	chr9	12812020	12832516	HET
T2T04_2	Nucflag	chr9	12866643	12879702	HET
T2T04_2	Nucflag	chr9	13155496	13182157	HET
T2T04_2	Nucflag	chr9	13385397	13399268	HET
T2T04_2	Nucflag	chr9	13440793	13565635	HET
T2T04_2	Nucflag	chr9	13540423	13613587	HET
T2T04_2	Nucflag	chr9	13625673	13636987	HET
T2T04_2	Nucflag	chr9	13673283	13686699	HET
T2T04_2	Nucflag	chr9	13754004	13762916	HET
T2T04_2	Nucflag	chr9	14349433	14354428	HET
T2T04_2	Nucflag	chr9	14435807	14466840	HET
T2T04_2	Nucflag	chr9	14493839	14537272	HET
T2T04_2	Nucflag	chr9	14560922	14571851	HET
T2T04_2	Nucflag	chr9	14621778	14658241	HET
T2T04_2	Nucflag	chr9	14662558	14674155	HET
T2T04_2	Nucflag	chr9	4214506	4237805	HET
T2T04_2	Nucflag	chr9	4283320	4284980	HET
T2T04_2	Nucflag	chr9	525868	536798	HET
T2T04_2	Nucflag	chr9	630170	655559	HET
T2T04_2	Nucflag	chr9	706251	738263	HET
T2T04_2	Nucflag	chr9	784777	798786	HET
T2T04_2	Nucflag	chr9	885675	904496	HET
T2T04_2	Nucflag	chr9	930486	933692	HET
T2T04_2	Nucflag	chr9	1293199	1351635	HET
T2T04_2	Nucflag	chr9	1617632	1654958	HET
T2T04_2	Nucflag	chr9	1752648	1795015	HET
T2T04_2	Nucflag	chr9	2010828	2022150	HET
T2T04_2	Nucflag	chr9	2058014	2070590	HET
T2T04_2	Nucflag	chr9	2119107	2174415	HET
T2T04_2	Nucflag	chr9	2221313	2246722	HET
T2T04_2	Nucflag	chr9	2253397	2261583	HET
T2T04_2	Nucflag	chr9	2340341	2360172	HET
T2T04_2	Nucflag	chr9	2422297	2440190	HET
T2T04_2	Nucflag	chr9	2635061	2646562	HET
T2T04_2	Nucflag	chr9	2797126	2850211	HET
T2T04_2	Nucflag	chr9	2869989	2934791	HET
T2T04_2	Nucflag	chr9	2982048	2985096	HET
T2T04_2	Nucflag	chr9	3181817	3208667	HET
T2T04_2	Nucflag	chr9	3308845	3335609	HET
T2T04_2	Nucflag	chr9	3353251	3381259	HET
T2T04_2	Nucflag	chr9	3396150	3418811	HET
T2T04_2	Nucflag	chr9	3479941	3520260	HET
T2T04_2	Nucflag	chr9	3667764	3686047	HET
T2T04_2	Nucflag	chr9	3785231	3815599	HET
T2T04_2	Nucflag	chr9	3878916	3888164	HET
T2T04_2	Nucflag	chr9	3908186	3914462	HET
T2T04_2	Nucflag	chr9	3965850	3975348	HET
T2T04_2	Nucflag	chr9	3992519	4036277	HET
T2T04_2	Nucflag	chr5	181661047	181661317	MISJOIN_windowed
T2T04_2	Nucflag	chr5	181675236	181678930	HET
T2T04_2	Nucflag	chr5	181704443	181771006	HET
T2T04_2	Nucflag	chr5	179543592	179608881	HET
T2T04_2	Nucflag	chr5	179641801	179677010	HET
T2T04_2	Nucflag	chr5	179732351	179732847	HET
T2T04_2	Nucflag	chr5	179812822	179818644	HET
T2T04_2	Nucflag	chr5	179842836	179874507	HET
T2T04_2	Nucflag	chr5	179920339	179939446	HET
T2T04_2	Nucflag	chr5	180003208	180046180	HET
T2T04_2	Nucflag	chr5	180080497	180093912	HET
T2T04_2	Nucflag	chr5	180093910	180094523	COLLAPSE_OTHER
T2T04_2	Nucflag	chr5	180094521	180101178	HET
T2T04_2	Nucflag	chr5	180172439	180205259	HET
T2T04_2	Nucflag	chr5	180311962	180313814	HET
T2T04_2	Nucflag	chr5	180376636	180402287	HET
T2T04_2	Nucflag	chr5	180466903	180503143	HET
T2T04_2	Nucflag	chr5	180567101	180592149	HET
T2T04_2	Nucflag	chr5	180740884	180750887	HET
T2T04_2	Nucflag	chr5	180779997	180803404	HET
T2T04_2	Nucflag	chr5	180818840	180839225	HET
T2T04_2	Nucflag	chr5	180883463	180890775	HET
T2T04_2	Nucflag	chr5	180904334	180931196	HET
T2T04_2	Nucflag	chr5	180980513	180992390	HET
T2T04_2	Nucflag	chr5	181029333	181034734	HET
T2T04_2	Nucflag	chr5	181454234	181459080	HET
T2T04_2	Nucflag	chr5	181526186	181616217	HET
T2T04_2	Nucflag	chr5	179223684	179236356	HET
T2T04_2	Nucflag	chr5	177725118	177730679	HET
T2T04_2	Nucflag	chr5	177864729	177866151	HET
T2T04_2	Nucflag	chr5	177964209	177981883	HET
T2T04_2	Nucflag	chr5	178014728	178063421	HET
T2T04_2	Nucflag	chr5	178177553	178213776	HET
T2T04_2	Nucflag	chr5	178302893	178399417	HET
T2T04_2	Nucflag	chr5	178421068	178459673	HET
T2T04_2	Nucflag	chr5	178465678	178470477	HET
T2T04_2	Nucflag	chr5	178502277	178533718	HET
T2T04_2	Nucflag	chr5	178789768	178813239	HET
T2T04_2	Nucflag	chr5	174901111	174936854	HET
T2T04_2	Nucflag	chr5	175025272	175078073	HET
T2T04_2	Nucflag	chr5	175085986	175114489	HET
T2T04_2	Nucflag	chr5	175249573	175323730	HET
T2T04_2	Nucflag	chr5	175596339	175643054	HET
T2T04_2	Nucflag	chr5	175711690	175730187	HET
T2T04_2	Nucflag	chr5	175754737	175856737	HET
T2T04_2	Nucflag	chr5	175926888	175977415	HET
T2T04_2	Nucflag	chr5	175956537	176069512	HET
T2T04_2	Nucflag	chr5	176125916	176138027	HET
T2T04_2	Nucflag	chr5	176138025	176148619	COLLAPSE_OTHER
T2T04_2	Nucflag	chr5	176148617	176173440	HET
T2T04_2	Nucflag	chr5	176291860	176314498	HET
T2T04_2	Nucflag	chr5	176365740	176413026	HET
T2T04_2	Nucflag	chr5	176506120	176523390	HET
T2T04_2	Nucflag	chr5	176608471	176613403	HET
T2T04_2	Nucflag	chr5	176689739	176700899	HET
T2T04_2	Nucflag	chr5	176748698	176759414	HET
T2T04_2	Nucflag	chr5	176806769	176825989	HET
T2T04_2	Nucflag	chr5	177076275	177085620	HET
T2T04_2	Nucflag	chr5	177094502	177110283	HET
T2T04_2	Nucflag	chr5	177145903	177192157	HET
T2T04_2	Nucflag	chr5	177288129	177311386	HET
T2T04_2	Nucflag	chr5	177385134	177393846	HET
T2T04_2	Nucflag	chr5	177560446	177578737	HET
T2T04_2	Nucflag	chr5	174061098	174082180	HET
T2T04_2	Nucflag	chr5	174249967	174255705	HET
T2T04_2	Nucflag	chr5	174387076	174391031	HET
T2T04_2	Nucflag	chr5	174468346	174492711	HET
T2T04_2	Nucflag	chr5	174541110	174599055	HET
T2T04_2	Nucflag	chr5	174691727	174710012	HET
T2T04_2	Nucflag	chr5	174774385	174777002	HET
T2T04_2	Nucflag	chr5	173873702	173878023	HET
T2T04_2	Nucflag	chr5	173861890	173905438	HET
T2T04_2	Nucflag	chr5	173894833	173923379	HET
T2T04_2	Nucflag	chr5	173104808	173109642	HET
T2T04_2	Nucflag	chr5	173109640	173129381	COLLAPSE_OTHER
T2T04_2	Nucflag	chr5	173129379	173137304	HET
T2T04_2	Nucflag	chr5	173265087	173277755	HET
T2T04_2	Nucflag	chr5	173369794	173399009	HET
T2T04_2	Nucflag	chr5	173427691	173480646	HET
T2T04_2	Nucflag	chr5	173594920	173601444	HET
T2T04_2	Nucflag	chr5	173640225	173650879	HET
T2T04_2	Nucflag	chr5	173717583	173720030	HET
T2T04_2	Nucflag	chr5	169270239	169327626	HET
T2T04_2	Nucflag	chr5	169420222	169436804	HET
T2T04_2	Nucflag	chr5	169642950	169646502	HET
T2T04_2	Nucflag	chr5	169627853	169674837	HET
T2T04_2	Nucflag	chr5	170071726	170084298	HET
T2T04_2	Nucflag	chr5	170181717	170193736	HET
T2T04_2	Nucflag	chr5	170364937	170408762	HET
T2T04_2	Nucflag	chr5	170950614	170977788	HET
T2T04_2	Nucflag	chr5	171166220	171187650	HET
T2T04_2	Nucflag	chr5	171196734	171220857	HET
T2T04_2	Nucflag	chr5	171370287	171388939	HET
T2T04_2	Nucflag	chr5	171425799	171431777	HET
T2T04_2	Nucflag	chr5	171562804	171599275	HET
T2T04_2	Nucflag	chr5	171650702	171656711	HET
T2T04_2	Nucflag	chr5	171698510	171757941	HET
T2T04_2	Nucflag	chr5	171825833	171838650	HET
T2T04_2	Nucflag	chr5	171893851	171914156	HET
T2T04_2	Nucflag	chr5	171956478	171968582	HET
T2T04_2	Nucflag	chr5	171972847	171982379	HET
T2T04_2	Nucflag	chr5	172014244	172026518	HET
T2T04_2	Nucflag	chr5	172101816	172118656	HET
T2T04_2	Nucflag	chr5	172312910	172336265	HET
T2T04_2	Nucflag	chr5	172346664	172362917	HET
T2T04_2	Nucflag	chr5	172588008	172604593	HET
T2T04_2	Nucflag	chr5	172832283	172854986	HET
T2T04_2	Nucflag	chr5	172874175	172913490	HET
T2T04_2	Nucflag	chr5	172994211	173010657	HET
T2T04_2	Nucflag	chr5	173051388	173066712	HET
T2T04_2	Nucflag	chr5	165040031	165054725	HET
T2T04_2	Nucflag	chr5	165087109	165119781	HET
T2T04_2	Nucflag	chr5	165154800	165221926	HET
T2T04_2	Nucflag	chr5	165254497	165285647	HET
T2T04_2	Nucflag	chr5	165437151	165479617	HET
T2T04_2	Nucflag	chr5	165544162	165554440	HET
T2T04_2	Nucflag	chr5	165897894	165905994	HET
T2T04_2	Nucflag	chr5	165997312	166016562	HET
T2T04_2	Nucflag	chr5	166036740	166051935	HET
T2T04_2	Nucflag	chr5	166054024	166061310	HET
T2T04_2	Nucflag	chr5	166180635	166212825	HET
T2T04_2	Nucflag	chr5	166355873	166367848	HET
T2T04_2	Nucflag	chr5	166726233	166729030	HET
T2T04_2	Nucflag	chr5	166755246	166765877	HET
T2T04_2	Nucflag	chr5	166838228	166848926	HET
T2T04_2	Nucflag	chr5	166877753	166891743	HET
T2T04_2	Nucflag	chr5	167110913	167115060	HET
